Hand_ID,Stakes,Cash_Drop,Hero_Position,Hero_Stack,Hero_Cards,Flop_Cards,Turn_Card,River_Card,Preflop_Actions,Preflop_1st_Bet,Preflop_3B,Preflop_4B,Preflop_5B,Preflop_Limp,Preflop_Limp_Fold,Preflop_Limp_Call,Preflop_Pot,Hero_Position_Type,Hero_Open_Position,Hero_3B_Chance,Pot_Type,Hero_Squeeze,Final_Pot_Type,UTG_open,MP_open,CO_open,BTN_open,SB_open,BB_call_open,UTG_3B,MP_3B,CO_3B,BTN_3B,SB_3B,BB_3B,UTG_face_to_3B,MP_face_to_3B,CO_face_to_3B,BTN_face_to_3B,SB_face_to_3B,BB_face_to_3B,UTG_4B,MP_4B,CO_4B,BTN_4B,SB_4B,BB_4B,UTG_face_to_4B,MP_face_to_4B,CO_face_to_4B,BTN_face_to_4B,SB_face_to_4B,BB_face_to_4B,Pool_Preflop_Summary,Hero_Preflop_Summary,Flop_Actions,Flop_Pot,IP_Cbet_Flop,OOP_Cbet_Flop,VS_IP_Cbet_Flop,VS_OOP_Cbet_Flop,OOP_Donk_Flop,IP_Face_Donk_Flop,Miss_Cbet_OOP_Flop,OOP_Miss_Cbet_IP_Bet,Miss_Cbet_IP_Flop,IP_Miss_Cbet_OOP_Bet_Turn,OOP_XR_Cbet_Flop,IP_Raises_Cbet_Flop,Turn_Actions,Turn_Pot,River_Actions,River_Pot,Result,Total_Pot,Hero_Win,Hero_Win_Amount,OOP_Player,IP_Player,ip_face_donk
RC3334559116,($0.02/$0.05),NO,CO,152BB,Ks Tc,2s Jc As,3s,Qs,Opp(UTG): folds; Opp(MP): folds; Hero(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB,Hero(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB,,,,,,,4.4BB,OOP,CO,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_BB_C,1st_raises,Opp(BB): checks; Hero(CO): checks; ,4.4BB,hero_no,NA,,,NO,,NO,,YES,yes,NO,NO,Opp(BB): bets 3.4BB; Hero(CO): calls 3.4BB; ,11.2BB,Opp(BB): checks; Hero(CO): bets 8.4BB; Opp(BB): folds; ,11.2BB,5.4BB,11.2BB,YES,0,95d29c49,Hero,
RC3334558974,($0.02/$0.05),NO,BTN,154BB,As 7d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero(BTN): raises 2.0BB; Opp(SB): folds; Opp(BB): raises 8.4BB; Hero(BTN): folds,Hero(BTN): raises 2.0BB; Opp(SB): folds,Opp(BB): raises 8.4BB; Hero(BTN): folds,,,,,,5.4BB,IP,BTN,NO,3B,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB_3B_all_fold,fold to 3B,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-2.0BB,4.4BB,NO,0,,,
RC3334558945,($0.02/$0.05),NO,MP,154BB,4h 5s,,,,Opp(UTG): folds; Hero(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.6BB; Opp(SB): folds; Opp(BB): folds,Opp(BTN): raises 2.6BB; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,fold,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.4BB,NO,0,,,
RC3334558893,($0.02/$0.05),NO,CO,154BB,2d Tc,,,,Opp(UTG): folds; Opp(MP): folds; Hero(CO): folds; Opp(BTN): raises 2.0BB; Opp(SB): folds; Opp(BB): folds,Opp(BTN): raises 2.0BB; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,fold,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.4BB,NO,0,,,
RC3334558850,($0.02/$0.05),NO,SB,155BB,Qs Tc,Kh Td 7h,4c,5d,Opp(UTG): folds; Opp(MP): raises 2.6BB; Opp(CO): folds; Opp(BTN): calls 2.6BB; Hero(SB): folds; Opp(BB): folds,Opp(MP): raises 2.6BB; Opp(CO): folds; Opp(BTN): calls 2.6BB; Hero(SB): folds; Opp(BB): folds,,,,,,,6.6BB,NA,NA,Yes-folds,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_R_BTN_C,folds to open,Opp(MP): bets 5.2BB; Opp(BTN): calls 5.2BB; ,17.0BB,NA,yes,,call,NO,,NO,,NO,,NO,NO,Opp(MP): bets 10.2BB; Opp(BTN): calls 10.2BB; ,37.4BB,Opp(MP): bets 10.0BB; Opp(BTN): raises 83.6BB; Opp(MP): folds; ,57.4BB,-0.4BB,57.4BB,NO,0,3b701823,22a3f0e8,
RC3334558621,($0.02/$0.05),NO,UTG,145BB,Ad Ah,,,,Hero(UTG): raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 9.6BB; Opp(BB): folds; Hero(UTG): raises 24.8BB; Opp(SB): folds,Hero(UTG): raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds,Opp(SB): raises 9.6BB; Opp(BB): folds,Hero(UTG): raises 24.8BB; Opp(SB): folds,,,,,22.6BB,OOP,UTG,NO,4B,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTG_4B_all_fold,4B,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,7.6BB,20.2BB,YES,0,,,
RC3334558591,($0.02/$0.05),NO,BB,146BB,3c 5s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 2.0BB; Hero(BB): folds,Opp(SB): raises 2.0BB; Hero(BB): folds,,,,,,,2.4BB,NA,NA_hero_BB,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SB_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-1.0BB,2.0BB,NO,0,,,
RC3334558559,($0.02/$0.05),NO,CO,146BB,9h 7c,Ac 7s Tc,Ad,4c,Opp(UTG): raises 2.0BB; Opp(MP): folds; Hero(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB,Opp(UTG): raises 2.0BB; Opp(MP): folds; Hero(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB,,,,,,,4.4BB,NA,NA,Yes-folds,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTG_R_BB_C,folds to open,Opp(BB): checks; Opp(UTG): bets 2.6BB; Opp(BB): calls 2.6BB; ,9.6BB,yes,NA,call,,NO,,NO,,NO,,NO,NO,Opp(BB): checks; Opp(UTG): bets 5.2BB; Opp(BB): calls 5.2BB; ,20.0BB,Opp(BB): checks; Opp(UTG): bets 8.6BB; Opp(BB): raises 33.2BB; Opp(UTG): raises 115.8BB; Opp(BB): calls 19.0BB; ,133.0BB,0BB,124.4BB,NO,0,dedffe42,ab43c8b8,
RC3334558507,($0.02/$0.05),NO,BTN,146BB,9c 7s,2d 2h Qc,Qh,2s,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): calls 2.0BB,Opp(SB): raises 3.0BB; Opp(BB): calls 2.0BB,,,,,,,6.4BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SB_R_BB_C,folds,Opp(SB): checks; Opp(BB): bets 3.0BB; Opp(SB): calls 3.0BB; ,12.4BB,NA,NO,,,NO,,YES,no,NO,,NO,NO,Opp(SB): checks; Opp(BB): bets 6.0BB; Opp(SB): calls 6.0BB; ,24.4BB,Opp(SB): checks; Opp(BB): checks; ,24.4BB,0BB,24.0BB,NO,0,b282789b,a39b5beb,
RC3334558480,($0.02/$0.05),NO,CO,146BB,6s Th,,,,Opp(UTG): raises 3.0BB; Opp(MP): folds; Hero(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,Opp(UTG): raises 3.0BB; Opp(MP): folds; Hero(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,NA,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTG_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.4BB,NO,0,,,
RC3334558167,($0.02/$0.05),NO,CO,134BB,8h 8c,Td Ah 8d,5d,,Opp(UTG): folds; Opp(MP): folds; Hero(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): raises 6.4BB; Hero(CO): calls 4.4BB,Hero(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds,Opp(BB): raises 6.4BB; Hero(CO): calls 4.4BB,,,,,,14.2BB,OOP,CO,NO,3B,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB_3B_CO_C,calls 3B,Opp(BB): bets 6.6BB; Hero(CO): calls 6.6BB; ,27.4BB,hero_NA,yes,,hero_call,NO,,NO,,NO,,NO,hero_no,Opp(BB): checks; Hero(CO): bets 13.2BB; Opp(BB): folds; ,27.4BB,,0BB,12.2BB,26.4BB,YES,0,c1f4858e,Hero,
RC3334558140,($0.02/$0.05),NO,UTG,134BB,7d Qh,,,,Hero(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): raises 3.0BB; Opp(BB): raises 12.0BB; Opp(SB): folds,Opp(SB): raises 3.0BB,Opp(BB): raises 12.0BB; Opp(SB): folds,,,,,,7.4BB,NA,fold,NO,3B,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB_3B_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,6.0BB,NO,0,,,
RC3334558114,($0.02/$0.05),NO,UTG,134BB,4d Jh,,,,Hero(UTG): folds; Opp(MP): raises 3.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,Opp(MP): raises 3.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,fold,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_R_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.4BB,NO,0,,,
RC3334558089,($0.02/$0.05),NO,BB,135BB,4c 5h,,,,Opp(UTG): raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero(BB): folds,Opp(UTG): raises 2.0BB; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Hero(BB): folds,,,,,,,2.4BB,NA,NA_hero_BB,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTG_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-1.0BB,2.4BB,NO,0,,,
RC3334558067,($0.02/$0.05),NO,SB,135BB,5d Td,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.4BB; Hero(SB): folds; Opp(BB): folds,Opp(BTN): raises 2.4BB; Hero(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,NA,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-0.4BB,2.4BB,NO,0,,,
RC3334558044,($0.02/$0.05),NO,BTN,134BB,7s 9d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,0.8BB,NO,0,,,
RC3334558021,($0.02/$0.05),NO,BTN,134BB,7s 2h,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,0.8BB,NO,0,,,
RC3334557995,($0.02/$0.05),NO,UTG,134BB,6c Jh,8d 4h Ac,9s,,Hero(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): raises 2.0BB; Opp(SB): folds; Opp(BB): calls 1.0BB,Opp(BTN): raises 2.0BB; Opp(SB): folds; Opp(BB): calls 1.0BB,,,,,,,4.4BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_R_BB_C,folds,Opp(BB): checks; Opp(BTN): checks; ,4.4BB,NO,NA,,,NO,,NO,,YES,yes,NO,NO,Opp(BB): bets 10.0BB; Opp(BTN): folds; ,4.4BB,,0BB,0BB,4.4BB,NO,0,9c3abcbf,b3362681,
RC3334557969,($0.02/$0.05),NO,BB,135BB,3s 5d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,NA_hero_BB,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,all folds hero in BB,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0.4BB,0.8BB,YES,0,,,
RC3334557404,($0.02/$0.05),NO,SB,139BB,Th Jh,5h 4s 4c,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero(SB): calls 0.6BB; Opp(BB): raises 4.0BB; Hero(SB): calls 3.0BB,Opp(BB): raises 4.0BB; Hero(SB): calls 3.0BB,,,,Hero(SB): calls 0.6BB; Opp(BB): raises 4.0BB,,Hero(SB): calls 3.0BB,9.0BB,OOP,no open(limp),NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BB_R_SB_C_SB_C,limp-calls,Hero(SB): checks; Opp(BB): bets 4.0BB; Hero(SB): folds; ,9.0BB,yes,hero_NA,hero_fold,,Hero_no,,NO,,NO,,hero_no,NO,,0BB,,0BB,-4.0BB,8.0BB,NO,0,Hero,c7e9103c,
RC3334557381,($0.02/$0.05),NO,MP,139BB,Ah 6h,6d 9d Ad,Jd,,Opp(UTG): folds; Hero(MP): folds; Opp(CO): raises 2.6BB; Opp(BTN): folds; Opp(SB): calls 2.2BB; Opp(BB): folds,Opp(CO): raises 2.6BB; Opp(BTN): folds; Opp(SB): calls 2.2BB; Opp(BB): folds,,,,,,,6.2BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_SB_C,folds,Opp(SB): checks; Opp(CO): checks; ,6.2BB,NO,NA,,,NO,,NO,,YES,no,NO,NO,Opp(SB): checks; Opp(CO): bets 2.2BB; Opp(SB): folds; ,6.2BB,,0BB,0BB,6.2BB,NO,0,cd69b3e5,8c3789e,
RC3334557334,($0.02/$0.05),NO,CO,139BB,8s As,,,,Opp(UTG): raises 4.0BB; Opp(MP): folds; Hero(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,Opp(UTG): raises 4.0BB; Opp(MP): folds; Hero(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,NA,NA,Yes-folds,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTG_R_all_fold,folds to open,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.4BB,NO,0,,,
RC3334557311,($0.02/$0.05),NO,UTG,139BB,Qs 5h,9d Td As,,,Hero(UTG): folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB,Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): calls 1.0BB,,,,,,,4.4BB,NA,fold,NO,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_R_BB_C,folds,Opp(BB): checks; Opp(MP): bets 3.4BB; Opp(BB): folds; ,4.4BB,yes,NA,fold,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,4.4BB,NO,0,769f9172,9dba8a1e,
RC3334557136,($0.02/$0.05),NO,CO,137BB,Kc 9c,,,,Opp(UTG): folds; Opp(MP): folds; Hero(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,Hero(CO): raises 2.0BB; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,OOP,CO,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CO_R_all_fold,1st_raises,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,1.4BB,2.4BB,YES,0,,,
RC3334557110,($0.02/$0.05),NO,BTN,137BB,3h Td,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,0.8BB,NO,0,,,
RC3334557087,($0.02/$0.05),NO,SB,138BB,Jd 4c,Th 5s 7s,7d,6s,Opp(UTG): folds; Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Hero(SB): folds; Opp(BB): calls 1.0BB,Opp(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Hero(SB): folds; Opp(BB): calls 1.0BB,,,,,,,4.4BB,NA,NA,Yes-folds,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_R_BB_C,folds to open,Opp(BB): checks; Opp(MP): bets 3.4BB; Opp(BB): calls 3.4BB; ,11.2BB,yes,NA,call,,NO,,NO,,NO,,NO,NO,Opp(BB): checks; Opp(MP): checks; ,11.2BB,Opp(BB): checks; Opp(MP): checks; ,11.2BB,-0.4BB,11.2BB,NO,0,87205baf,f0463362,
RC3334557042,($0.02/$0.05),NO,CO,136BB,3s 8c,,,,Opp(UTG): folds; Opp(MP): folds; Hero(CO): folds; Opp(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,0.8BB,NO,0,,,
RC3334556993,($0.02/$0.05),NO,BB,137BB,7d Ks,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,NA_hero_BB,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,all folds hero in BB,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0.4BB,0.8BB,YES,0,,,
RC3334556970,($0.02/$0.05),NO,BB,138BB,Qc 2h,Th 6h Ks,Kd,Qd,Opp(UTG): folds; Opp(MP): folds; Opp(CO): raises 2.2BB; Opp(BTN): raises 4.2BB; Opp(SB): calls 3.8BB; Hero(BB): folds; Opp(CO): calls 2.0BB,Opp(CO): raises 2.2BB,Opp(BTN): raises 4.2BB; Opp(SB): calls 3.8BB; Hero(BB): folds; Opp(CO): calls 2.0BB,,,,,,13.6BB,NA,NA_hero_BB,Yes-folds,3B,NO,multi,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BTN_3B_CO_C,folds to open,Opp(SB): checks; Opp(CO): bets 4.6BB; Opp(BTN): calls 4.6BB; Opp(SB): folds; ,22.8BB,NA,NA,,,NO,,NO,,NO,,NO,NO,Opp(CO): bets 17.2BB; Opp(BTN): calls 17.2BB; ,57.2BB,Opp(CO): bets 90.0BB; Opp(BTN): folds; ,57.2BB,-1.0BB,57.2BB,NO,0,887ed1a2,9b152430,
RC3334556944,($0.02/$0.05),NO,SB,139BB,Ts 4h,3c 4c 6c,,,Opp(UTG): raises 2.6BB; Opp(MP): folds; Opp(CO): calls 2.6BB; Opp(BTN): folds; Hero(SB): folds; Opp(BB): folds,Opp(UTG): raises 2.6BB; Opp(MP): folds; Opp(CO): calls 2.6BB; Opp(BTN): folds; Hero(SB): folds; Opp(BB): folds,,,,,,,6.6BB,NA,NA,Yes-folds,SRP,NO,1v1,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,UTG_R_CO_C,folds to open,Opp(UTG): checks; Opp(CO): bets 2.2BB; Opp(UTG): folds; ,6.6BB,NA,NO,,,NO,,YES,,NO,,NO,NO,,0BB,,0BB,-0.4BB,6.6BB,NO,0,1095926a,c1784884,
RC3334556919,($0.02/$0.05),NO,SB,139BB,Td 3c,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Hero(SB): folds,,,,,,,,0.8BB,NA,fold,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,-0.4BB,0.8BB,NO,0,,,
RC3334556892,($0.02/$0.05),NO,BTN,139BB,2d 6d,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Hero(BTN): folds; Opp(SB): raises 2.0BB; Opp(BB): folds,Opp(SB): raises 2.0BB; Opp(BB): folds,,,,,,,2.4BB,NA,fold,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SB_R_all_fold,folds,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0BB,2.0BB,NO,0,,,
RC3334556819,($0.02/$0.05),NO,MP,136BB,Kh Qc,,,,Opp(UTG): folds; Hero(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,Hero(MP): raises 2.0BB; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds; Opp(BB): folds,,,,,,,2.4BB,OOP,MP,NO,SRP,NO,fold,NO,NO,NO,NO,NO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MP_R_all_fold,1st_raises,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,1.4BB,2.4BB,YES,0,,,
RC3334556794,($0.02/$0.05),NO,BB,137BB,8c 7s,,,,Opp(UTG): folds; Opp(MP): folds; Opp(CO): folds; Opp(BTN): folds; Opp(SB): folds,,,,,,,,0.8BB,NA,NA_hero_BB,NO,No open all folds,NO,fold,NO,NO,NO,NO,NO,Hero_NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No open all folds,all folds hero in BB,,0BB,,,,,NO,,NO,,NO,,NO,NO,,0BB,,0BB,0.4BB,0.8BB,YES,0,,,
